text,label
事情 的 真相 是 ， 近年来 ， 中国 一直 在 稳步 下调 进口 汽车 关税 。 此前 的 税率 为 25% ， 并 进一步 调低 至 15% 。 不过 ， 为 报复 特朗普 的 关税 措施 ， 他们 将 美国进口 汽车 的 关税 提高 到 了 40% 。 ” 现在 又 回到 15% 。 问题 是 哪 一款 美国 车 值得 你 买 呢 ？,0
美国 贸易 代表 报告 指责 中国 继续 窃取 知识产权 和 技术 ， 与此同时 ， 特朗普 推进 限制 美国 高端 技术 出口 的 计划 。,0
不 知道 为什么 自己 对 孟晚 舟 的 事情 反应 特别 大 ， 可能 是 自动 带入 小说 里 读过 的 某个 角色 了,1
咸宁 咸宁 【 建行 董事长 田 国立 ： 现在 买房 就是 高位 接盘 赚 不了 钱 了 】 “ 我 搞 了 一辈子 金融 ， 现在 买房 赚 不了 钱 了 ， 你 现在 买 不 就是 高位 接盘 吗 ？ ” 田 国立 今日 在 北大 光华 新年 论坛 称 ， 现在 居民 资产 配置 60% - 70% 在 房地产 ， 中国 住房 资产 40 万亿美元 ， 房地产 信贷 38 万亿 ， “ 房子 真的 盖够 了 ” 。,1
宝岛 的 民主 ， 在 断断续续 中 ...... 希望 宝岛 会 有 更 大 的 民主 ， 但 这个 民主 少不了 统一 的 前提 ！ 从 大学 那时 的 台湾 热 ， 但 如今 基本 听 不到 台湾 的 创新 和 娱乐 的 声音 ， 该是 他们 学 大陆 的 时候 了 ， 中国 台湾省,1
放弃 孟晚 舟 ， 就是 放弃 中国 的 未来 ！ O 放弃 孟晚 舟 ， 就是 放弃 中国 的 未来 ！,1
床破 贱卖 美国 普世 价值观 ， 惹 来 众怒 ！ - - - 哈哈 ， 其实 床破 干 啥 现在 都 会 惹 来 众怒 ， 谁 叫 你 把 众议院 丢 了 呢 ？ 推荐 文章 ： 《 特朗普 站 沙特 美媒 不能 忍 ： 把 美国 价值 卖 了 》 - 观察者 网 O 特朗普 站 沙特 美媒 不能 忍 ： 把 美国 价值 卖 了,0
我 没有 什么 政治 正确 。 我 的 女权 启蒙 来自 我 的 母亲 ； 我 支持 彩虹 因为 我 希望 每个 人 拥有 爱 与 被 爱 并 受 官方 保护 的 权利 。 我 爱 我 的 国家 所以 希望 他 自由民主 和谐 开放 ； 我 也 爱 这个 国家 的 人民 所以 尊重 并且 理解 他们 受到 的 教育 ； 我 爱 这 地球 上 的 生灵 所以 我 尽量 不 主观 伤害 他们 。 这 一切 都 很 简单 ， 如果 多 保留 一些 同理 心 ， 日子 从来 都 很 好 过 。,1
中国矿业大学 质疑 新生 仅 接触 不到 一个月 就 民主 推荐 入党 积极分子 的 名额 ， 其 随机性 大于 科学性 。,0
【 中 美 贸易战 骤然 升温 ： 2000 亿 之后 还有 2670 亿 】 9 月 7 日 ， 特朗普 总统 在 “ 空军一号 ” 上 接受 记者 采访 时说 ， 在 对 2000 亿美元 中国 商品 加征 关税 后 ， 美国 还 将 对 另外 2670 亿美元 商品 加征 关税 ， “ 如果 我 愿意 ， 将会 很快 。 ”,1
其实 把 不 买 华为 手机 上升 到 没有 爱国 情怀 实在 有点 过 ， 更 应该 支持 的 应该 是 对 国民 人权 的 维护 。 虽然 保释金 有点 高 ， 总归 算是 有个 转好 的 开端 ， 希望 孟 女士 平安 归来 。,0
2018 中国 股民 图鉴 ： 有房 有车 中年 已婚 男 别名 韭菜 － － － － 中国 股民 为 国家 贡献 不 可耻 ， 没 把 股市 搞好 的 人才 可耻 。 O2018 中国 股民 图鉴 ： 有房 有车 中年 已婚 男 别名 韭菜,1
别 担心 ， 实在 不行 ， 抓 几个 美国 和 加拿大 在 中国 的 高级 潜伏 份子 ！ — — 反正 有的是 ， 只是 不想 动手 而已 。 大家 以人 换人 ！ 其实 赖 都 会 去 加拿大 庇护 ， 后来 又 回来 服刑 ， 很多 事情 大家 要 懂 的 其实 当年 是 有人 让 他 出去 避难 的 。 一般 你们 以为 谁 逃 的 出去 呢 ？,0
特朗普 做 的 过火 了 ， 民主党人 掌控 众议院 后 会 坚决 的 制衡 他 、 政府 关门 的 几率 大增 中医 科学 原理 雾霾 大 科普 刘涛 红楼梦 解密 焦点访谈 央视 新闻 微 直播 杭州 日本 上海 汕头 美 中期 选举 特朗普 输 了 众议院 美股 A股 成 悬念 O 美 中期 选举 特朗普 输 了 众议院 美股 A股 成 悬念,1
川普 天天 跟 自己 国内 的 一帮人 互怼 ， 还 跟 国外 ， 特别 是 中国 怼 啊 怼 ， 看看 预期 2000 亿外 ， 再来 2670 亿美元 中国 商品 关税 。 斗志 满满 啊,1
特朗普 上台 后 花掉 了 不少 钱 ， 花 的 钱 是 去 搞 基建 了 ， 他 就是 在 学 中国政府 的 做法 。 他 是 对 的 ， 可惜 体制 不 允许 他花 太多 的 钱 ， 而且 美国政府 没有 余钱 给 他 去 花 。 中国 数十年 一直 孜孜不倦 地 搞 基建 ， 民主 国家 没有 这种 始终如一 的 长期 规划 能力 。 无论 做 啥 ， 对手 都 会 攻击 。 长期投资 都 没法 做 。 这是 民主 体制 的 劣势 。,0
没有 顶层 领导 的 得力 支持 ， 就 不要 搞 政治 。 中国 不是 一个 民主 社会 ， 没用 。,0
现实 往往 比 电影 更 恐怖 ！ 怒 怼 川普 的 美式 卧底 片 告诉 你 美国 种族 真相 ( 同步 自,1
太会 玩 ！ 外国 网友 把 川普 和 希拉里 首场 电视辩论 的 视频 ， 重新 配音 ， 笑点 太 密集 ， 原版 无误 ！ O 论空 耳 的 重要性 - 北美 小桥 段 的 秒 拍,0
川普 遭到 嘲讽 怒扇 对方 一记 耳光 场面 火爆 。 UP 主 ： 壹醉方 羞 bilibili L 川普 遭到 嘲讽 怒扇 对方 一记 耳光 场面 火爆 很多 人 觉得 那些 看日 漫美剧 的 人 一定 不 爱国 ， 但 我 觉得 真的 对 国外 一无所知 或者 一知半解 的 才 容易 跪 舔 ， 期刊 后遗症 就是 觉得 外国 都 是 天堂 ， 我 两 国外 的 友人 反而 很 理智 ， 这 视频 下 我 记得 有条 评论 说 “ 看看 人家 总统 可以 … … ” 然后 我 举报 了 ， 多 弱智 才 不 知道 这是 WWE 剧本 以及 那 时候 特朗普 还 不是 总统 呢 ， 最后 川普 其实 和 总裁 是 好 朋友 啦 ， 话 说 有 这样 的 朋友 也 不错 ， 损友 还 带 剃头 的,0
现在 “ 有关 部门 “ 解决问题 还是 同一个 套路 ： 互相推诿 ， 两方 或 多方 踢皮球 。 想 解决问题 ， 不 拿出 泼妇骂街 的 架势 ， 撒泼打滚 的 把 事情 闹大 ， 就 不 可能 。 心好 累 ， 富强 民主 ， 文明 和谐 … 社会主义 核心 价值观 的 普世 表现 难道 不是 到 哪儿 都 能 讲道理 ， 讲道理 好使 吗 ？,0
土鸡 自 以为 拿 住 了 沙特 王室 杀 记者 的 把柄 ， 想 和 美国 谈数 ， 不曾 想 反 被 川普 将计就计 利用 土鸡 的 表现 推动 沙特 大幅 降低 油价 ， 土鸡 跳得 越 高 ， 油价 就 越 低 ， 川普 不愧 是 商场 老狐狸 ， 随机应变 能力 很强 ， 一把 抓住 土鸡 送上门 来 的 机会 ， 政治流氓 埃 土鸡 根本 不是 他 的 对手 ， 但 说实话 放眼 全球 各国 领导人 哪个 又 是 ？,1
已经 开始 与民争利 了 上半年 撒 那么 多 国库 怎么 可能 不 亏空 ？ 下半年 各种 物价 都 会 涨 的 失业 人口 会 越来越 多 通货膨胀 也 会 越来越 严重 经济 三驾 马车 就 剩 房市 了 twitter 上 说 全面 崩溃 也 就 在 未来 三年 我 看 差不多 了 能 走 就 走 不能 走 就 等 死 叭 待 在 这里 如果 不 把 自己 当成 韭菜 货 青蛙 也 会 时刻 感到 人权 尊严 被 按 在 地上 摩擦,1
贸易战 打 了 有 半年 了 吧 ？ 美国 怎么 还 没 打败 邪恶 的 中国 啊 ， 我们 生活 在 水深火热 之中 ， 求美帝 解救 。 最 可恶 的 是 美帝 的 盟友 也 不 帮帮忙 ， 在 一旁 看 戏 ， 帮 把手 邪恶 的 中国 早就 完蛋 了 。 现在 你们 不 帮忙 ， 等 以后 邪恶 的 中国 侵略 你 的 时候 ， 我美帝 跑 的 比 谁 都 快 ， 哼 ！ ！ ！ 伟大 而 英明 的 川普 总统 加油 ！ 手动 滑稽 ， 担心 被 误伤 ！,1
万人 请辞 杭州 打狗 憋 特 么 亚运会 了 ， 就 这 杭州 垃圾 政府 ， 可 别 丢脸 丢 到 全世界 去 ！ 搜 搜 “ 杭州 ” 有 几件 好事 ？ 满屏 的 骂声 ！ 残忍 血腥 无脑 反 文明 ， 仿佛 文革时期 。 遛狗 不栓绳 不罚 狗 主人 ？ 中华 田园 犬 中华 禁养 ？ 可 真是 让 我 开 了 眼 了 ！ 牛 逼 ！,1
第一次 发帖 被和谐 … 第二次 发帖 有人 回 了 就 很 开心 jrs 又 污 又 可爱 太 对胃口 了 ， 真 开心 大家 喜欢 我 （ 的 腿 ） 和 智友,1
反腐 以來 真以 為 高官 安居 樂業 依法 治國 ， 川普 一個 中國 高官 制裁 令 ， 原來 高官 子女 財富 仍 在 美國 ， 貿易戰 讓 吃 瓜 觀眾 見識 不少 ， 高官 子女 到 美帝 使館 排隊 愛的 是 哪國 ？,1
上周四 晚 我 写 了 《 5 年 4 倍 的 大牛市 起点 ， 抄底 中国 的 时候 到 了 》 ， 没想到 当晚 川普 就 给 我们 领导 打电话 ， 周五 A股 出现 一波 大 反弹 。 部分 人 留言 说 我 这么 早就 喊底 了 ， 会 误导 人家 。 究竟 有没有 误导 ， 看 我 这条 老 韭菜 在 上 轮 熊市 的 亲身经历 或许 能 得到 点 ... 分享 自 O 我 在 2013 年 熊市 的 亲身经历 2 郑州 · 未来 路 街区,1
2018 年 11 月 1 日 。 老大 主持 召开 民营企业 座谈会 ， 表示 毫不动摇 鼓励 支持 民营企业 发展 并 走向 更加 广阔 舞台 ， 致力于 为 非公有制 经济 发展 营造 良好环境 和 提供 更 多 机会 的 方针政策 。 2018 年 12 月 1 日 。 老大 同 美国 总统 特朗普 举行 会晤 。 两 国 元首 对 中美 经贸 问题 进行 了 积极 、 富有成果 的 讨论 。 两 国 元首 达成 共识 ， 停止 加征 新 的 关税 ， 朝着 取消 所有 加征 关税 的 方向 ， 达成 互利 双赢 的 具体 协议 ， 共同努力 实现 合作 共赢 。 2018 年 12 月 4 日 。 中国 民营企业 领头羊 华为 企业 所在 的 深圳 ， 印发 《 关于 更大 力度 支持 民营 经济 发展 的 若干 措施 ， 提出 包括 4 个 “ 千亿元 计划 ” 等 措施 ， 以 更 大 力度 、 更优 政策 、 更好 服务 支持 民营企业 发展 。 2018 年 12 月 6 日 。 中国 民营企业 领头羊 华为公司 CFO 、 总裁 任正非 之女 在 孟晚 舟 在 加拿大 被捕 ， 或 将 引渡 到 美国 受审 。 华为 的 新闻 组合 起来 看才 有意思 。 都 直接 打脸 了 ， 现在 看 老大 怎么 以 实际行动 “ 支持 民营企业 做 大 做 强 ” 吧 。,1
面对 “ 四十年 未有 之 大变局 ” ， 站 在 自省 的 角度 出发 ， 我们 需要 反思 的 是 ： 为什么 我们 会 发生 严重 误判 ？ 我们 那么 多 智库 曾几何时 的 信誓旦旦 、 言之凿凿 的 喧嚣 因何 蒙羞 ？ 为什么 我们 面对 泰坦尼克号 式 的 危机 而 几乎 所有人 都 在 装聋作哑 ？ 这 难道 不是 中国 知识分子 群体 的 集体 失败 吗 ？ O 向 松祚 震撼 演讲 ： 四十年 未有 之 大变局,1
特朗普 不 开心 中国 9 月 贸易 帐 顺差 316.9 亿美元 ， 预期 顺差 192 亿美元 ， 前值 顺差 278.9 亿美元 。,0
2018 年 ， 中 美 这场 贸易战 打响 以来 ， 一直 牵动 着 中美 两 国人 的 心 ， 特别 是 企业 方面 对此 尤为 关注 。 今年 10 月 ， 美方 更是 对 中国 进口商品 祭 出 规模 达到 2000 亿美元 的 新 关税 措施 ， 广受 全球 瞩目 。 特朗普 对 中国 进口商品 祭 出 高额 关税 后 ， 陆续 传出 企业 撤出 中国 的 消息 。 O 贸易战 下 ， 美企 撤离 潮 并未 出现 ， 只有 部分 生产 外移,0
过 了 昨天 ， 应该 可以 说 了 。 在 大力发展 经济 的 中国 ， 纪念 南京大屠杀 的 意义 远不如 反思 文革 和 三年 「 自然灾害 」 。 一个 真正 的 爱国者 几乎 看不到 主流 媒体 反思 ， 痛心疾首 。,1
儿子 在 天堂 bd ， 另外 豫章 书院 关门 了 吗 ？ 杨永信 被 医院 开除 了 吗 ？ 红黄蓝 幼儿园 的 24h 监控 怎么样 了 ？ 滴滴 还有 人用 吗 ？ 以后 会 不会 出现 biubiu 打车 哒 哒 打车 呢 ？,0
在 中国 这么 多年 ， 我 不得不 再吐槽 一句 ： 什么样 的 人民 什么 的 国家 ， 如果 中国 人民 33% 普遍 有 的 视野 以及 客观 立场 ， 中国 不管 什么 制度 都 会 很 厉害 。 民主 只是 一个 幌子 ， 有时候 基因 已经 决定 了 一切 。 想想 现在 网络 这么 发达 ， 什么 意见 都 有 ， 什么 知识 都 可以 获得 ， 我 想 去 分辨 一个 事物 不是 太难 ， 主要 还是 人 的 问题 或者 是 基因 的 问题 。,1
昨晚 看到 的 黄逸豪 关于 同志 的 脱口秀 视频 片段 ， 刚刚 看 已经 被和谐 了 ...,1
四十年 来 我们 几乎 不提 自力更生 。 这次 被 特朗普 狠狠 教训 了 一回 。 终于 醒悟 ， 饭碗 必须 端 在 自己 手上 。 核心技术 必须 拥有 自己 的 知识产权 。 靠 微笑 拍肩膀 甚至 促膝 深谈 等 是 可以 做成 几笔 生意 的 ， 挣 他 几毛钱 ， 但 终将 无法 换来 大国 的 尊严 和 自主权 。 自力 方 能 更生 ， 特别 是 对于 一个 不甘 俯首帖耳 在 人 帐 下 做 附庸 的 新兴 大国 来说 必须 也 有 条件 在 自力 中 更生 。,1
12 月 8 日 ， 中国 扶贫 改革 40 周年 座谈会 在 京 召开 ， 本次 活动 以 “ 深化 扶贫 改革 创新 ， 决战 决胜 脱贫 攻坚 ” 为 主题 ， 旨在 系统 总结 我国 扶贫 改革 40 年 的 伟大成就 和 辉煌 历程 ， 深刻 认识 党 的 十八 大 以来 脱贫 攻坚战 的 重大 历史 意义 ， 为 打赢 脱贫 攻坚战 营造 良好氛围 。 国务院扶贫办 党组书记 、 主任 刘永富 同志 主持会议 并 讲话 。 O 中国 扶贫 改革 40 周年 座谈会 在 京 召开 刘永富 用 24 个 字 概括 扶贫 历程,0
上 了 大学 之后 觉悟 真的 不行 了 ， 就 听 出来 几个 态度 ， 但是 全面 否定 文革 也 不是 太行 吧,0
爱国 和 去 韩国 发展 有 什么 关系 么 ， 你们 地团 那 几个 眼熟 的 id 每次 发出 来 的 小 论文 都 特别 显得 没有 智商 了,0
中非 的 关系 让 我们 揭示 一个 真理 ！ 那 就是 【 得道多助 失道寡助 ， 己所不欲 勿施于人 ， 上善若水 厚德载物 】 中国 哲学 牵引 我们 不 知道 走过 多少 路 ？ ！ 一个 和谐 的 世界 ， 只有 政治家 在 拨云见日 气氛 中 ， 才能 可 持续 发展 的 世界 ！ 特朗普 政府 得 牢记 ～ 多行不义必自毙 【 极限 施压 】 只能 招来 “ 搬起 石头砸 自己 的 脚 ” ！,1
婴儿 是 无辜 的 ， 对 造成 的 潜在 风险 与 伦理 困境 没有 任何 故意 或 责任 。 她们 已经 出生 ， 享有 一般 的 人权 ， 无论 从 理性 或 情感 的 角度 ， 人类 社会 有 义务 无差别 地 接纳 这 两个 新 生命 。 而 不是 用 歧视 的 眼光 打 上 标记 。 任何 困境 中该 受 谴责 或 惩罚 的 都 不是 婴儿 。 无论 今后 的 人生 怎样 ， 普通 或 不 那么 普通 ， 善良 或 不 那么 善良 ， 甚至 也许 扮演 毁灭者 或 救世主 ， 她们 ， 现在 只是 科学 事故 极端 案例 的 幸存者 。 基因 编辑 婴儿,1
近些年 能 在 国家 电视台 上 公开 辱华 的 也 就 瑞典 了 ， 一个 弹丸 大小 的 发达国家 ， 高傲 的 不得了 。 某些 西方 国家 并 不 像 你们 觉得 的 那样 民主 、 人权 ， 也 是 看 人 看 种族 区别对待 。 瑞典 向来 反华 ， 接收 大 和尚 ， 支持 境外 分裂 势力 ， 这种 垃圾 小国 断交 都 不为过 。 不管 这 把 火 是 怎么 烧 起来 的 ， 瑞典 反华 是 不争 事实 ， 看 以后 谁 还 去 瑞典 ， 把 我们 骂成 那样 还要 去 的 ， 也 就 剩下 些 软体动物 了 。 抵制 它们 ！,1
天天 刷 微博 关注 国家 大事 ， 天下大事 ， 中东 是不是 有 打仗 了 ， 原油 又 要 涨 了 ， 人民币 汇率 又 跌破 多少 了 。 美国 总统 特朗普 又 发 推特 ， 中美 又 要 打 贸易战 了 云云 。 操 碎了心 ， 然而 再 资本 市场 上 ， 也 没 挣到 几个 破钱 ， 呵呵 。,1
十三行 如果 这是 没有 得到 一个 合理 的 解决 ， 你 让 我 怎么 心安理得 地说 依法治国 ？ ？ 考 完研 就 把 政治 书 撕 了 ， 先 撕 民主法制 ， 等等 看 有没有 机会 把 它 先回去 。,1
特朗普 的 战略 观点 特朗普 一 心想 扶植 库尔德 ， 想 打造 第二个 以色列 ， 无意间 却 踹 了 土耳其 一脚 ， 土耳其 购买 美国 战机 订单 被 取消 ， 原本 较 好 的 盟友 却 翻 了 脸 ， 那个 不争气 的 库尔德 是 扶不起 的 “ 阿斗 ” ， 至今 仍 是 七零八落 ； 与 土耳其 翻脸 是 特朗普 最大 的 失误 ， 也 是 川普 为 美国 挖下 的 坑 ， 搞不好 ， 征服 也许 永远 无望 。,0
特朗普 种种 政策 必将 导师 之后 很多 国家 的 贸易 冷落 ， 特朗普 可能 就是 美国 走向 衰弱 的 起点 2 石家庄 · 南 花园 步行街,0
【 外汇局 陆磊 ： 外债 风险 可控 人民币 汇率 将 保持 基本 稳定 】 记者 获悉 ， 国家外汇管理局 副局长 陆磊 13 日 在 2018 年 中央 结算 公司 境外 投资者 年 会上 表示 ， 当前 ， 中国 外汇储备 稳定 ， 外债 风险 可控 ， 人民币 汇率 将 保持 基本 稳定 ； 跨境 资本 流动 的 量 、 价 指标 显示 出 中国 基本面 的 吸引力 和 避险 能力 ， 对 境外 投资者 而言 具有 投资 价值 。 （ 中证网 ）,0
O 两段 外国人 拍摄 的 视频 戳破 国内 某些 人 的 谎言 ！ 《 信誓旦旦 》 起底 美国 : 原来 纽约 民主 摩天大楼 背后 还有 那么 多 鲜为人知 的 阴影 ！ 说好 的 美国 高福利 呢 ？ ！ 在 哪里 ？ 在 哪里 ？ 在 哪里 ？ ！ ！ ！,0
今天 说 特朗普 可能 下周一 就 对 中国 实施 2000 亿美元 10% 的 关税 ， 也 有 说 27 日 开始 的 新 谈判 是 决定 是否 把 这个 10% 变成 25% 。 10% 算是 利好 了 ， 但 提前 实施 又 是 利空 ， 到底 怎么样 没 人 知道 ， 还是 等 市场 自己 走出 来看 指标 吧 。,1
弘扬 宪法 精神 【 “ 365 百姓 故事 汇 ” 暨 宪法 主题 宣讲 6 日 走进 保师 附校 】 此次 “ 365 百姓 故事 汇 ” 走进 保师 附校 ， 进行 宪法 主题 宣传 和 先进人物 事迹 宣讲 ， 是 弘扬 社会主义 核心 价值观 和 重要 载体 ， 将 对 教育引导 广大 学生 全面 加强 理想信念 教育 、 爱国主义 教育 和 思想道德 建设 起到 积极 推动 作用 。,0
有人 在 推特 爆料 ： 某 高官 夫人 去 加拿大 被 拒签 ， 还 爆料 ， 这位 高管 在 加拿大 有 两处 豪宅 。 这 说明 ， 孟晚 舟 事件 在 升级 。,1
每当 夜深 的 时候 ， 或者 喝酒 喝多 的 时候 。 我 都 会 想起 当年 那种 残害 心灵 的 工科 经历 。 从 19 到 25 岁 在 几乎 没有 女性 参与 的 没落 行业 内 被迫 工作 。 感觉 比 文革 还 惨 ， 并且 后 两年 在 生命安全 受到 威胁 的 地方 工作 。 周围 连个 有 共同 经历 的 朋友 都 没有 ， 那种 孤独感 ， 仿佛 永远 无法 醒来 的 噩梦 。,0
上周 股指 在 连续 地量 后 ， 迎来 国家队 强势 拉升 的 抵抗 ， 最终 仍 未 失守 2638 点 。 在 上周 刚 确定 了 美向 中方 提出 贸易 谈 谈判 时 ， 周末 又 再 传出 川普 最快 于 今日 对华 征收 2000 亿 关税 ， 只是 其 税率 从 25% 下降 至 10% ， 对于 此类 传闻 ， 最终 也 得 中美 再 谈判 完成 后 才能 确定 ; 由于 北向 资金 持续 流入 ， 加上 自 15 号 后 外资 可 在 A股 开放 账户 ， 在 2638 仍 未 击穿 中 ， 不 排除 各 蓝筹 继续 护盘 。 但 两市量 能 持续 维持 在 2500 亿 ， 此种 地量 无疑 将 使得 指数 越 拉升 个股 越 调整 的 结构 ， 短期 操作 难度 仍然 较大 ， 特别 是 个股 的 风险 释放 过于 明显 。 故 耐心 等待 贸易谈判 在 月末 后 的 安排 ， 风声鹤唳 下 ， 见风 就是 雨 的 走势 确实 让 人 胆战心惊,1
美 期待 下 月 与 中国 进行 贸易谈判 : 希望 达成 具体 协议 美 期待 下 月 与 中国 进行 贸易谈判 : 希望 达成 具体 协议 ， 中国 唐纳德 · 特朗普 美国 谈判 贸易战 （ 分享 自 希望 达成 具体 协议,1
收走 心情 修 身心 ， 还有 忧国 关 天下 。 接触 草根 知 生民 ， 唯有 爱国 才 长久 。 2 深圳 · 沙头角,0
美国 总统 特朗普 ： 油价 正在 下跌 ， 太棒了 。 我 ： 太棒了 ！ ！ ！ ！,0
晋嫣 “ 国行 公祭 ， 法立 典章 。 铸兹宝鼎 ， 祀 我 国殇 。 ” 12 月 13 日 ， 是 第 5 个 南京大屠杀 死难者 国家 公祭 日 ， 中国 将 再次 “ 以国 之名 ” ， 悼念 死难同胞 ， 捍卫 历史 记忆 。 守护 国家 记忆 ， 坚决 捍卫 和平 今天 不發 任何 娛樂 消息 。,0
法国 暴乱 的 背后 是 中美 停战 ， 美国 国债 收益率 倒挂 ， 需要 制造 动荡 驱赶 欧洲 资金 进入 美国 接盘 。 所以 马克 龙 投降 了 还 在 乱 ， 啥时候 美国 国债 收益率 压下来 ， 啥时候 法国 动乱 停止 。 中 美 停战 是因为 能 从 中国 赶出来 的 钱 八个 月 时间 基本 都 赶出来 了 ， 再 打 下去 肉少 刺 多 。 美国 通过 加拿大 扣押 孟晚 舟 ， 是 发现 资金 回流 中国 ， 另外 进入 美国 的 资金 往 科技股 等 领域 流 ， 就是 不进 国债 接盘 ！ 一方面 科技股 不是 特朗普 的 基本 盘 ， 另一方面 国债 收益率 高企 严重 压缩 特朗普 施政 空间 及 美国 未来 成长 空间 。,0
彭博社 ( Bloomberg ) 周五 报道 ， 美国 总统 特朗普 ( Donald Trump ) 已 指示 助手 继续 对 中国 产品 征收 约 2000 亿美元 的 关税 ， 尽管 美国 财长 斯蒂文 · 曼努钦 ( Steven Mnuchin ) 试图 重启 与 中国 关于 解决 贸易战 的 谈判 。,1
【 特朗普 ： 美国 今年 花费 了 7160 亿美元 军备 ， 这太 疯狂 了 ！ 】 特朗普 ： 我 相信 ， 在 未来 的 某个 时候 ， Xi 和 我 将 与 俄罗斯 总统 普京 一道 ， 开始 谈论 有 意义 地 停止 已经 成为 重大 和 无法控制 的 军备竞赛 。 美国 今年 花费 了 7160 亿美元 。 这太 疯狂 了 ！,0
许多 专家 和 老百姓 都 小看 特朗普 了 。 特朗普 虽然 是 个 商人 ， 但 一定 不要 把 他 当作 商人 来 看待 。 从 他 的 经历 就 可以 看出 ， 他 的 最大 理想 就是 当 个 政治家 。 他 以前 对 日本 恨之入骨 ， 现在 他 对 中国 充满 敌意 ， 作为 美国 总统 ， 他会 想方设法 遏制 中国 。,0
这个 演讲 彰显 的 中国 政策 ， 同 商人 特朗普 上来 后 主要 谈钱 和 贸易 不同 ， 几乎 全面 涉及 到 中国 的 政治 制度 、 价值 理念 与 对外 扩张 … … O 美国 副 总统 彭思 今天 的 演讲 拉下 了 新 冷战 铁幕 ， 北京 准备 好 了 没有 ， 如何 应战 ？,0
非洲 索马里 这 地方 可以 向 美帝 索要 ， 建议 中国 的 有 实力 的 国内外 民主派 人士 可以 去 实现理想 。 就 像 犹太人 建立 犹太国 一样 。,1
『 人 社部 ： 全国 400 万 民营企业 推行 民主 管理制度 _ 手机 新浪网 』 O 人 社部 ： 全国 400 万 民营企业 推行 民主 管理制度,0
天 哪 。 就 靠 文革 后 那些 作家 怎么 撑 得 起 下 一个 武侠 世纪 啊 。 生命 的 逝去 是 自然法则 ， 但是 后继无人 的 落寞 谁 来 诉说 啊 。,0
语文课程 改革 的 理念 是 好 的 ， 但 很多 地区 的 师资 和 条件 跟不上 改革 节奏 ， 可能 适得其反 ， 得不偿失 。 中国 那么 大 ， 情况 那么 复杂 ， 在 教育 问题 上 切忌 搞 运动 和 一刀切 ， 只能 让 先进 的 试验 带动 后起 的 ， 逐步 实施 。 把 现有 教学 状况 说 得 一无是处 ， 希望 来个 颠覆 的 想法 是 错误 的 。 要 警惕 那些 把 教育 改革 当作 政绩 工程 的 浮躁 的 行为 。 2 北京 · 褐石园,0
有个 私企 的 朋友 说 ， 看 了 人 社部 邱小平 说 的 民营企业 这番话 ， 月饼 都 吃不下 了 ， 连 月亮 都 模糊起来 。 网上 看到 一个 评论 真 好 ： 我们 不 要求 参与 民营企业 的 民主 管理 ， 因为 那 是 人家 的 。 我们 要求 参与 国营企业 的 民主 管理 ， 这才 是 我们 大家 的 。 O 人 社部 发出 重磅 信号 ！ 所有 民企 将 彻夜 无眠,1
2019 年 我 向 总理 说句话 在 以前 的 任何 事件 ， 哪怕 是 红黄蓝 事件 我 也 能 相信 警方 ， 相信 政府 。 但 这 一次 ， 对不起 我 做 不到 。 我 不信 。 我 真心 希望 这次 中央 能够 足够 重视 ， 在 广东 来 一次 彻底 的 大 清洗 。 这块 肥水 最多 的 地方 ， 该 管管 了 。 2019 年 我 向 总理 说句话 许静,1
占豪 ： 原创 丨 特朗普 输 了 ！ 失去 众院 遭三大 重创 ！ 对 中国 影响 几何 ？ O 原创 丨 特朗普 输 了 ！ 失去 众院 遭三大 重创 ！ 对 中国 影响 几何 ？,1
中国 驻 加拿大 大使 ： 孟晚 舟 事件 是 美国 “ 有 预谋 的 政治 行动 ” _ 华为 【 影音 谷 】 评语 ： 驻美 大使 接上 第二 波 外交 炮击 吧 ！ 事件 主使者 的 目的 已 被 世人 看清 ， 外交官 就 当 勇敢 亮剑 ， 这个 事件 的 严重 程度 像 一种 恶性肿瘤 ， 必须 将 这个 现象 消灭 在 萌芽 阶段 。 O 中国 驻 加拿大 大使 ： 孟晚 舟 事件 是 美国 “ 有 预谋 的 政治 行动 ” _ 华为,1
中国 再 强调 依法治国 ， 相应 部门 成立 ， 但是 我 觉得 这个 怪怪的 ， 计划生育 法是 国家 基本 法律 ， 在 没有 经过 人大 修改 或者 废除 的 情况 下 ， 只是 在 法典 中不提 计划生育 法 ， 用 行政 手段 来 废除 计划生育 法 ， 放开 二胎 政策 ， 这一 本身 就 严重 的 违法 了 ， 还 谈 什么 依法治国 ， 修法 废除 某项 法律 都 是 正常 的 事情 ， 承认错误 就 那么 难 吗,0
邓小平 多次 对 资产阶级 自由化 提出 批判 。 他 说 ： 民主 只能 逐步 地 发展 ， 不能 搬 用 西方 的 那 一套 ， 要 搬 那 一套 ， 非乱 不可 。 我们 的 社会主义 建设 ， 必须 在 安定团结 的 条件 下 有 领导 、 有秩序地 进行 。 我 特别强调 有 理想 、 有 纪律 ， 就是 这个 道理 。,0
中 美 双方 停止 相互 加征 新 的 关税 我 还 幻想 今年 大大 不 搭理 川普 俩 人 一句 话 没有 然后 就 不用 多 背题 了,1
